Start Time, Mon Mar 2 16:45:32 GMT+0000 2026
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 83892.401087
Real Time (s), 83902.374431
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1512, 1512, 706
1513, 1513, 734
1514, 1514, 750
1515, 1515, 759
1516, 1516, 751
1517, 1517, 735
1518, 1518, 732
1519, 1519, 787
1520, 1520, 779
1521, 1521, 781
1522, 1522, 733
1523, 1523, 730
1524, 1524, 766
1525, 1525, 754
1526, 1526, 710
1527, 1527, 771
1528, 1528, 708
1529, 1529, 727
1530, 1530, 762
1531, 1531, 713
1532, 1532, 662
1533, 1533, 710
1534, 1534, 729
1535, 1535, 741
1536, 1536, 698
1537, 1537, 697
1538, 1538, 685
1539, 1539, 663
1540, 1540, 704
1541, 1541, 627
1542, 1542, 637
1543, 1543, 660
1544, 1544, 635
1545, 1545, 644
1546, 1546, 664
1547, 1547, 597
1548, 1548, 600
1549, 1549, 592
1550, 1550, 586
1551, 1551, 603
1552, 1552, 539
1553, 1553, 515
1554, 1554, 546
1555, 1555, 505
1556, 1556, 551
1557, 1557, 530
1558, 1558, 514
1559, 1559, 463
1560, 1560, 499
1561, 1561, 456
1562, 1562, 433
1563, 1563, 458
1564, 1564, 452
1565, 1565, 429
1566, 1566, 398
1567, 1567, 447
1568, 1568, 411
1569, 1569, 349
1570, 1570, 359
1571, 1571, 373
1572, 1572, 377
1573, 1573, 347
1574, 1574, 339
1575, 1575, 313
1576, 1576, 328
1577, 1577, 333
1578, 1578, 285
1579, 1579, 267
1580, 1580, 270
1581, 1581, 284
1582, 1582, 276
1583, 1583, 269
1584, 1584, 268
1585, 1585, 274
1586, 1586, 246
1587, 1587, 219
1588, 1588, 225
1589, 1589, 257
1590, 1590, 224
1591, 1591, 191
1592, 1592, 210
1593, 1593, 166
1594, 1594, 203
1595, 1595, 207
1596, 1596, 205
1597, 1597, 205
1598, 1598, 171
1599, 1599, 168
1600, 1600, 153
1601, 1601, 151
1602, 1602, 151
1603, 1603, 161
1604, 1604, 135
1605, 1605, 148
1606, 1606, 155
1607, 1607, 141
1608, 1608, 132
1609, 1609, 132
1610, 1610, 136
1611, 1611, 147
1612, 1612, 121
1613, 1613, 134
1614, 1614, 128
1615, 1615, 110
1616, 1616, 129
1617, 1617, 111
1618, 1618, 119
1619, 1619, 105
1620, 1620, 117
1621, 1621, 130
1622, 1622, 130
1623, 1623, 132
1624, 1624, 120
1625, 1625, 101
1626, 1626, 108
1627, 1627, 120
1628, 1628, 112
1629, 1629, 126
1630, 1630, 111
1631, 1631, 106
1632, 1632, 118
1633, 1633, 134
1634, 1634, 125
1635, 1635, 139
1636, 1636, 129
1637, 1637, 133
1638, 1638, 120
1639, 1639, 130
1640, 1640, 128
1641, 1641, 116
1642, 1642, 159
1643, 1643, 146
1644, 1644, 156
1645, 1645, 149
1646, 1646, 160
1647, 1647, 146
1648, 1648, 179
1649, 1649, 176
1650, 1650, 181
1651, 1651, 170
1652, 1652, 183
1653, 1653, 165
1654, 1654, 208
1655, 1655, 210
1656, 1656, 175
1657, 1657, 215
1658, 1658, 232
1659, 1659, 241
1660, 1660, 212
1661, 1661, 235
1662, 1662, 242
1663, 1663, 256
1664, 1664, 224
1665, 1665, 259
1666, 1666, 253
1667, 1667, 295
1668, 1668, 249
1669, 1669, 290
1670, 1670, 266
1671, 1671, 289
1672, 1672, 320
1673, 1673, 294
1674, 1674, 310
1675, 1675, 291
1676, 1676, 301
1677, 1677, 336
1678, 1678, 363
1679, 1679, 359
1680, 1680, 358
1681, 1681, 386
1682, 1682, 333
1683, 1683, 371
1684, 1684, 410
1685, 1685, 422
1686, 1686, 401
1687, 1687, 415
1688, 1688, 413
1689, 1689, 408
1690, 1690, 468
1691, 1691, 434
1692, 1692, 426
1693, 1693, 441
1694, 1694, 447
1695, 1695, 460
1696, 1696, 490
1697, 1697, 468
1698, 1698, 498
1699, 1699, 441
1700, 1700, 511
1701, 1701, 477
1702, 1702, 479
1703, 1703, 532
1704, 1704, 498
1705, 1705, 501
1706, 1706, 562
1707, 1707, 536
1708, 1708, 530
1709, 1709, 562
1710, 1710, 563
1711, 1711, 569
1712, 1712, 527
1713, 1713, 572
1714, 1714, 537
1715, 1715, 551
1716, 1716, 587
1717, 1717, 556
1718, 1718, 545
1719, 1719, 543
1720, 1720, 572
1721, 1721, 586
1722, 1722, 576
1723, 1723, 573
1724, 1724, 635
1725, 1725, 593
1726, 1726, 610
1727, 1727, 560
1728, 1728, 554
1729, 1729, 531
1730, 1730, 574
1731, 1731, 540
1732, 1732, 567
1733, 1733, 588
1734, 1734, 506
1735, 1735, 527
1736, 1736, 577
1737, 1737, 570
1738, 1738, 565
1739, 1739, 542
1740, 1740, 547
1741, 1741, 537
1742, 1742, 551
1743, 1743, 507
1744, 1744, 513
1745, 1745, 479
1746, 1746, 478
1747, 1747, 493
1748, 1748, 499
1749, 1749, 427
1750, 1750, 453
1751, 1751, 451
1752, 1752, 422
1753, 1753, 459
1754, 1754, 402
1755, 1755, 411
1756, 1756, 427
1757, 1757, 413
1758, 1758, 394
1759, 1759, 413
1760, 1760, 367
1761, 1761, 363
1762, 1762, 395
1763, 1763, 373
1764, 1764, 328
1765, 1765, 383
1766, 1766, 335
1767, 1767, 347
1768, 1768, 336
1769, 1769, 325
1770, 1770, 334
1771, 1771, 298
1772, 1772, 308
1773, 1773, 304
1774, 1774, 291
1775, 1775, 255
1776, 1776, 261
1777, 1777, 249
1778, 1778, 262
1779, 1779, 238
1780, 1780, 223
1781, 1781, 232
1782, 1782, 211
1783, 1783, 227
1784, 1784, 240
1785, 1785, 199
1786, 1786, 234
1787, 1787, 169
1788, 1788, 194
1789, 1789, 189
1790, 1790, 188
1791, 1791, 176
1792, 1792, 147
1793, 1793, 165
1794, 1794, 163
1795, 1795, 164
1796, 1796, 137
1797, 1797, 164
1798, 1798, 134
1799, 1799, 138
1800, 1800, 116
1801, 1801, 112
1802, 1802, 133
1803, 1803, 131
1804, 1804, 136
1805, 1805, 119
1806, 1806, 103
1807, 1807, 97
1808, 1808, 113
1809, 1809, 97
1810, 1810, 97
1811, 1811, 102
1812, 1812, 86
1813, 1813, 87
1814, 1814, 73
1815, 1815, 85
1816, 1816, 86
1817, 1817, 75
1818, 1818, 79
1819, 1819, 69
1820, 1820, 74
1821, 1821, 67
1822, 1822, 62
1823, 1823, 80
1824, 1824, 64
1825, 1825, 72
1826, 1826, 71
1827, 1827, 55
1828, 1828, 49
1829, 1829, 58
1830, 1830, 53
1831, 1831, 59
1832, 1832, 70
1833, 1833, 49
1834, 1834, 37
1835, 1835, 49
1836, 1836, 51
1837, 1837, 57
1838, 1838, 53
1839, 1839, 50
1840, 1840, 61
1841, 1841, 56
1842, 1842, 61
1843, 1843, 45
1844, 1844, 50
1845, 1845, 49
1846, 1846, 45
1847, 1847, 42
1848, 1848, 44
1849, 1849, 44
1850, 1850, 50
1851, 1851, 46
1852, 1852, 49
1853, 1853, 53
1854, 1854, 40
1855, 1855, 34
1856, 1856, 42
1857, 1857, 42
1858, 1858, 40
1859, 1859, 43
1860, 1860, 47
1861, 1861, 53
1862, 1862, 42
1863, 1863, 54
1864, 1864, 42
1865, 1865, 44
1866, 1866, 50
1867, 1867, 46
1868, 1868, 41
1869, 1869, 54
1870, 1870, 39
1871, 1871, 46
1872, 1872, 38
1873, 1873, 52
1874, 1874, 48
1875, 1875, 51
1876, 1876, 37
1877, 1877, 42
1878, 1878, 34
1879, 1879, 44
1880, 1880, 51
1881, 1881, 39
1882, 1882, 45
1883, 1883, 49
1884, 1884, 42
1885, 1885, 34
1886, 1886, 31
1887, 1887, 45
1888, 1888, 48
1889, 1889, 38
1890, 1890, 50
1891, 1891, 41
1892, 1892, 39
1893, 1893, 42
1894, 1894, 41
1895, 1895, 44
1896, 1896, 42
1897, 1897, 34
1898, 1898, 42
1899, 1899, 54
1900, 1900, 37
1901, 1901, 31
1902, 1902, 40
1903, 1903, 40
1904, 1904, 35
1905, 1905, 40
1906, 1906, 42
1907, 1907, 41
1908, 1908, 50
1909, 1909, 33
1910, 1910, 46
1911, 1911, 29
1912, 1912, 44
1913, 1913, 42
1914, 1914, 37
1915, 1915, 26
1916, 1916, 33
1917, 1917, 42
1918, 1918, 36
1919, 1919, 25
1920, 1920, 36
1921, 1921, 39
1922, 1922, 34
1923, 1923, 29
1924, 1924, 32
1925, 1925, 37
1926, 1926, 38
1927, 1927, 34
1928, 1928, 37
1929, 1929, 30
1930, 1930, 30
1931, 1931, 32
1932, 1932, 31
1933, 1933, 39
1934, 1934, 26
1935, 1935, 37
1936, 1936, 32
1937, 1937, 39
1938, 1938, 36
1939, 1939, 27
1940, 1940, 29
1941, 1941, 32
1942, 1942, 35
1943, 1943, 23
1944, 1944, 26
1945, 1945, 23
1946, 1946, 26
1947, 1947, 23
1948, 1948, 27
1949, 1949, 22
1950, 1950, 26
1951, 1951, 16
1952, 1952, 30
1953, 1953, 24
1954, 1954, 21
1955, 1955, 28
1956, 1956, 17
1957, 1957, 23
1958, 1958, 22
1959, 1959, 27
1960, 1960, 22
1961, 1961, 26
1962, 1962, 18
1963, 1963, 23
1964, 1964, 23
1965, 1965, 26
1966, 1966, 23
1967, 1967, 28
1968, 1968, 25
1969, 1969, 20
1970, 1970, 17
1971, 1971, 14
1972, 1972, 29
1973, 1973, 34
1974, 1974, 20
1975, 1975, 12
1976, 1976, 23
1977, 1977, 16
1978, 1978, 18
1979, 1979, 23
1980, 1980, 22
1981, 1981, 16
1982, 1982, 18
1983, 1983, 17
1984, 1984, 17
1985, 1985, 19
1986, 1986, 18
1987, 1987, 26
1988, 1988, 27
1989, 1989, 17
1990, 1990, 20
1991, 1991, 19
1992, 1992, 16
1993, 1993, 21
1994, 1994, 28
1995, 1995, 25
1996, 1996, 15
1997, 1997, 17
1998, 1998, 17
1999, 1999, 20
2000, 2000, 14
2001, 2001, 17
2002, 2002, 19
2003, 2003, 24
2004, 2004, 16
2005, 2005, 22
2006, 2006, 16
2007, 2007, 18
2008, 2008, 14
2009, 2009, 15
2010, 2010, 22
2011, 2011, 20
2012, 2012, 10
2013, 2013, 19
2014, 2014, 18
2015, 2015, 13
2016, 2016, 16
2017, 2017, 24
2018, 2018, 21
2019, 2019, 20
2020, 2020, 18
2021, 2021, 19
2022, 2022, 19
2023, 2023, 22
2024, 2024, 18
2025, 2025, 16
2026, 2026, 15
2027, 2027, 13
2028, 2028, 26
2029, 2029, 23
2030, 2030, 25
2031, 2031, 19
2032, 2032, 19
2033, 2033, 12
2034, 2034, 19
2035, 2035, 17
2036, 2036, 11
2037, 2037, 19
2038, 2038, 13
2039, 2039, 13
2040, 2040, 24
2041, 2041, 23
2042, 2042, 15
2043, 2043, 6
2044, 2044, 19
2045, 2045, 19
2046, 2046, 21
2047, 2047, 19
2048, 2048, 16
